"transcript","Aip02","Aip05","Aip06","Aip12","Aip13","Aip14","Aip15","Aip17","Aip18","Aip19","Aip20","Aip21","Aip23","Aip24","Aip25","Aip26","Aip28","Aip29","Aip30","Aip32","Aip33","Aip34","Aip35","Aip36","Unk"
"TRINITY_GG_442_c12_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c13_g1_i1",0,0,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,1,2,0,0,1,0,0,0
"TRINITY_GG_442_c14_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_442_c15_g1_i1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c2_g1_i1",4,1,1,1,7,1,1,1,3,2,0,5,1,3,2,1,0,0,0,2,2,1,1,0,0
"TRINITY_GG_442_c3_g1_i1",0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
"TRINITY_GG_442_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c4_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c4_g1_i3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c5_g1_i1",0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_442_c5_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_442_c5_g3_i1",0,0,0,4,4,2,0,0,0,4,2,0,0,0,0,2,0,7,0,0,0,0,1,2,0
"TRINITY_GG_442_c5_g4_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c6_g1_i1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c6_g1_i2",1,0,5,2,1,0,0,1,0,1,10,1,0,0,1,0,0,0,3,0,0,0,1,4,0
"TRINITY_GG_442_c7_g1_i1",0,0,3,5,2,0,0,0,0,1,0,0,4,0,0,0,0,3,1,1,0,0,3,1,0
"TRINITY_GG_442_c7_g1_i2",0,0,8,22,12,6,3,15,2,18,20,2,7,1,3,13,0,34,3,0,0,0,9,5,0
"TRINITY_GG_442_c7_g1_i3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c7_g1_i4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c7_g1_i5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"TRINITY_GG_442_c8_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_442_c9_g1_i1",0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_4420_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c2_g1_i1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"TRINITY_GG_4420_c3_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c5_g1_i1",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c6_g1_i1",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"TRINITY_GG_4420_c7_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4421_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4421_c1_g1_i1",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4421_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4422_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4423_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4424_c0_g1_i1",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4424_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"TRINITY_GG_4424_c2_g1_i1",0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"TRINITY_GG_4424_c3_g1_i1",0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"TRINITY_GG_4425_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4425_c1_g1_i1",1,1,0,2,0,1,2,0,1,2,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1
"TRINITY_GG_4425_c2_g1_i1",5,3,5,2,1,2,3,0,6,2,2,5,4,2,2,1,1,2,3,6,2,1,2,1,1
"TRINITY_GG_4425_c3_g1_i1",1,1,1,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
"TRINITY_GG_4425_c4_g1_i1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"TRINITY_GG_4426_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4427_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4428_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4429_c0_g1_i1",0,1,0,0,1,0,3,0,2,1,0,1,0,0,3,0,0,0,0,0,0,3,0,0,1
"TRINITY_GG_4429_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_443_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4430_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4430_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4431_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4432_c0_g1_i1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_4433_c0_g1_i1",2,1,2,3,2,0,0,2,2,5,1,2,2,0,0,1,1,0,3,2,2,3,2,2,0
"TRINITY_GG_4434_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4435_c0_g1_i1",3,1,0,0,2,1,1,0,3,0,1,1,1,0,3,0,0,0,1,0,1,0,2,0,0
"TRINITY_GG_4436_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4437_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4438_c0_g1_i1",1,0,1,3,3,0,2,0,0,1,1,3,2,1,0,1,2,0,1,3,3,0,3,2,0
"TRINITY_GG_4439_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4439_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4439_c1_g1_i1",0,0,0,2,5,0,1,0,0,1,1,0,3,1,1,3,0,7,1,0,0,1,0,3,1
"TRINITY_GG_4439_c2_g1_i1",0,0,0,0,2,1,0,1,0,1,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0
"TRINITY_GG_444_c0_g1_i1",0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_4440_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4441_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4442_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4442_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
"TRINITY_GG_4443_c0_g1_i1",1,1,0,3,3,2,2,0,0,5,5,2,0,1,1,2,1,0,1,0,1,2,4,2,0
"TRINITY_GG_4444_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4444_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4445_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4446_c0_g1_i1",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_4447_c0_g1_i1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4447_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c0_g1_i1",0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,0
"TRINITY_GG_4448_c1_g1_i1",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,2,1,3,0,0
"TRINITY_GG_4448_c10_g1_i1",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_4448_c11_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c12_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c13_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c14_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c15_g1_i1",0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"TRINITY_GG_4448_c16_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c17_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c18_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c19_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_4448_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c20_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c21_g1_i1",0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_4448_c3_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c3_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g1_i3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g1_i4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g1_i5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c4_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c5_g1_i1",0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
"TRINITY_GG_4448_c6_g1_i1",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TRINITY_GG_4448_c7_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4448_c8_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
"TRINITY_GG_4448_c9_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4449_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"TRINITY_GG_445_c0_g1_i1",0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"TRINITY_GG_445_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4450_c0_g1_i1",0,0,0,1,0,2,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"TRINITY_GG_4451_c0_g1_i1",0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,1,1,0,0,1,0,0
"TRINITY_GG_4452_c0_g1_i1",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4453_c0_g1_i1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4454_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4455_c0_g1_i1",1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0
"TRINITY_GG_4456_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4457_c0_g1_i1",0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
"TRINITY_GG_4458_c0_g1_i1",0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
"TRINITY_GG_4459_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4459_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4459_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_446_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4460_c0_g1_i1",0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"TRINITY_GG_4461_c0_g1_i1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4461_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4461_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4461_c3_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"TRINITY_GG_4461_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4461_c5_g1_i1",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"TRINITY_GG_4461_c6_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4462_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4463_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"TRINITY_GG_4464_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4464_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4464_c1_g1_i1",0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4465_c0_g1_i1",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_4466_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TRINITY_GG_4466_c1_g1_i1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"TRINITY_GG_4467_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4468_c0_g1_i1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
"TRINITY_GG_4468_c0_g2_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4469_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"TRINITY_GG_447_c0_g1_i1",1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0
"TRINITY_GG_447_c1_g1_i1",0,2,0,0,4,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,2,0
"TRINITY_GG_447_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_447_c3_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4470_c0_g1_i1",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"TRINITY_GG_4470_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4471_c0_g1_i1",1,2,2,6,2,1,5,1,4,1,4,5,0,1,4,1,1,0,2,2,2,3,1,1,0
"TRINITY_GG_4471_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4472_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4473_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4474_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4474_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4474_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4475_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4476_c0_g1_i1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4476_c0_g2_i1",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c10_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c11_g1_i1",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
"TRINITY_GG_4477_c12_g1_i1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TRINITY_GG_4477_c13_g1_i1",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"TRINITY_GG_4477_c14_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c15_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c16_g1_i1",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c17_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c18_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"TRINITY_GG_4477_c19_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c2_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c2_g2_i1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"TRINITY_GG_4477_c2_g3_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c20_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c21_g1_i1",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c3_g1_i1",0,0,2,0,0,0,1,2,2,0,1,2,1,0,1,0,0,0,0,2,1,2,1,2,0
"TRINITY_GG_4477_c4_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c5_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c6_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c7_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c8_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4477_c9_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4478_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4479_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4479_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_448_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_448_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4480_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4481_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4481_c0_g1_i2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4481_c0_g1_i3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4481_c0_g1_i4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4482_c0_g1_i1",0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,2,0,0,2,0,0,0,1,2,0
"TRINITY_GG_4482_c1_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TRINITY_GG_4483_c0_g1_i1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
